Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
7/30/2012,BAJAJFINSV,EQ,720.75,729.8,737,718,729,727.8,730.62,55731,4.07184E+12,1832,36325,0.6518
7/31/2012,BAJAJFINSV,EQ,727.8,731.8,755.5,731.45,743,744.6,745.45,199874,1.48995E+13,7287,83025,0.4154
8/1/2012,BAJAJFINSV,EQ,744.6,747,749.6,737.5,744,743.9,744.14,56046,4.17062E+12,2550,35387,0.6314
8/2/2012,BAJAJFINSV,EQ,743.9,743.85,747,733,740,741.15,739.45,32936,2.43545E+12,1620,18430,0.5596
8/3/2012,BAJAJFINSV,EQ,741.15,735.3,752,734.15,745.2,745.25,742.45,49102,3.64558E+12,2141,26016,0.5298
8/6/2012,BAJAJFINSV,EQ,745.25,755,775.7,747,770,769.7,765.41,141835,1.08561E+13,4409,76050,0.5362
8/7/2012,BAJAJFINSV,EQ,769.7,775,813,772.5,812,805.7,798.44,260525,2.08014E+13,9651,71038,0.2727
8/8/2012,BAJAJFINSV,EQ,805.7,810.95,846.4,810.95,829.25,830.8,829.17,184638,1.53096E+13,7001,69497,0.3764
8/9/2012,BAJAJFINSV,EQ,830.8,815,904.75,815,884,885.5,876.68,512876,4.4963E+13,21508,92177,0.1797
8/10/2012,BAJAJFINSV,EQ,885.5,884.95,907.6,862.65,905,898.85,890.36,279360,2.4873E+13,14574,38014,0.1361
8/13/2012,BAJAJFINSV,EQ,898.85,904.95,922.65,880,915.15,912.45,902.26,134476,1.21333E+13,6522,33615,0.25
8/14/2012,BAJAJFINSV,EQ,912.45,910,949.9,907.75,944,942.7,938.79,257282,2.41533E+13,10871,28393,0.1104
8/16/2012,BAJAJFINSV,EQ,942.7,946.95,952.25,910.35,917.2,916.15,935.19,245661,2.29739E+13,9265,67294,0.2739
8/17/2012,BAJAJFINSV,EQ,916.15,920,932,891,892.8,895,912.07,100790,9.19274E+12,4950,28150,0.2793
8/21/2012,BAJAJFINSV,EQ,895,895,952.35,891.15,936.25,937,931.77,238664,2.2238E+13,11445,48461,0.2031
8/22/2012,BAJAJFINSV,EQ,937,930,952.45,922.5,928,926.2,941.66,158608,1.49356E+13,7216,31032,0.1957
8/23/2012,BAJAJFINSV,EQ,926.2,940,940,866,884,881.9,898.52,204454,1.83706E+13,13628,70904,0.3468
8/24/2012,BAJAJFINSV,EQ,881.9,877,883.4,820.1,825.1,824.95,838.56,332985,2.79228E+13,19001,123207,0.37
8/27/2012,BAJAJFINSV,EQ,824.95,830.1,859.45,786.1,790.05,791.75,819.17,611992,5.01326E+13,26838,118683,0.1939
8/28/2012,BAJAJFINSV,EQ,791.75,796.4,808,775,801,796.05,788.39,301101,2.37384E+13,12252,37704,0.1252
8/29/2012,BAJAJFINSV,EQ,796.05,801.2,814,752.25,763.1,765.05,775.81,557847,4.32783E+13,23028,93468,0.1676
8/30/2012,BAJAJFINSV,EQ,765.05,761.9,798,741.1,791.8,787.4,770.01,279418,2.15155E+13,10735,62357,0.2232
8/31/2012,BAJAJFINSV,EQ,787.4,794.4,812.45,790.1,795.2,796.2,801.23,225273,1.80495E+13,10959,39600,0.1758
9/3/2012,BAJAJFINSV,EQ,796.2,799.9,813.85,791,795,800.75,802.72,141329,1.13448E+13,5483,55248,0.3909
9/4/2012,BAJAJFINSV,EQ,800.75,806.35,810,790.1,804,806.45,803.72,78594,6.31679E+12,4358,22571,0.2872
9/5/2012,BAJAJFINSV,EQ,806.45,800,810,800,808,805.35,805.51,89052,7.17326E+12,2870,30820,0.3461
9/6/2012,BAJAJFINSV,EQ,805.35,798.35,799,772.3,779.95,783.05,790.52,65261,5.15903E+12,2843,20792,0.3186
9/7/2012,BAJAJFINSV,EQ,783.05,789,795.95,774.25,785.25,783.35,785.21,83415,6.5498E+12,5739,20027,0.2401
9/8/2012,BAJAJFINSV,EQ,783.35,779.25,792.95,779.25,787,787.4,788.09,7719,6.08325E+11,467,2682,0.3475
9/10/2012,BAJAJFINSV,EQ,787.4,789.9,797.85,768.6,772.25,772.35,783.24,76635,6.00239E+12,5815,33408,0.4359
9/11/2012,BAJAJFINSV,EQ,772.35,772.4,780,748,748,749.85,759,143449,1.08878E+13,8962,78290,0.5458
9/12/2012,BAJAJFINSV,EQ,749.85,750,755.5,732.75,742.1,743.4,741.35,178564,1.32378E+13,6986,96196,0.5387
9/13/2012,BAJAJFINSV,EQ,743.4,749.95,764.2,742.05,743.25,747.05,754.02,162646,1.22638E+13,11393,77244,0.4749
9/14/2012,BAJAJFINSV,EQ,747.05,759.95,774.6,751.75,764,764.7,765.42,131941,1.00991E+13,7297,64646,0.49
9/17/2012,BAJAJFINSV,EQ,764.7,767.5,780,756.25,766,765.15,767.49,102336,7.85414E+12,4575,48938,0.4782
9/18/2012,BAJAJFINSV,EQ,765.15,766.95,773.75,760.25,764.2,763,765.05,93488,7.1523E+12,3942,63357,0.6777
9/20/2012,BAJAJFINSV,EQ,763,764.35,769.15,752.1,763.7,761.9,760.84,37130,2.82499E+12,2518,19115,0.5148
9/21/2012,BAJAJFINSV,EQ,761.9,770.25,799.15,770.25,784,779.5,787.83,344624,2.71504E+13,14041,169422,0.4916
9/24/2012,BAJAJFINSV,EQ,779.5,782.5,833.05,782.5,829.05,827.15,812.7,472711,3.84172E+13,18338,144887,0.3065
9/25/2012,BAJAJFINSV,EQ,827.15,829.7,843.4,808.15,822,823.05,825.21,247529,2.04263E+13,10563,108085,0.4367
9/26/2012,BAJAJFINSV,EQ,823.05,808.05,841,804,834,836.1,831.35,205030,1.70453E+13,8458,94850,0.4626
9/27/2012,BAJAJFINSV,EQ,836.1,842,864.4,835,863,854.55,847.84,310857,2.63558E+13,10420,179021,0.5759
9/28/2012,BAJAJFINSV,EQ,854.55,856.05,887.4,856,873,873.6,875.99,212188,1.85875E+13,8137,109981,0.5183
10/1/2012,BAJAJFINSV,EQ,873.6,878.95,899.5,874.4,895.6,893.7,891.16,194018,1.72901E+13,7816,92771,0.4782
10/3/2012,BAJAJFINSV,EQ,893.7,901.1,929.95,882.5,929.95,925.2,911.64,245830,2.24109E+13,10181,98032,0.3988
10/4/2012,BAJAJFINSV,EQ,925.2,937,969.9,935,945,954,954.37,589574,5.62673E+13,18153,294794,0.5
10/5/2012,BAJAJFINSV,EQ,954,960.55,983.95,907.55,910,918.4,930.57,674590,6.27752E+13,27215,363107,0.5383
10/8/2012,BAJAJFINSV,EQ,918.4,918,918,855.6,859.25,861.25,870.35,526080,4.57876E+13,29142,272737,0.5184
10/9/2012,BAJAJFINSV,EQ,861.25,865,882,865,873,872.4,875.56,119619,1.04734E+13,5811,49332,0.4124
10/10/2012,BAJAJFINSV,EQ,872.4,822.95,874.85,822.95,855,854.9,860.22,73570,6.32866E+12,3873,24176,0.3286
10/11/2012,BAJAJFINSV,EQ,854.9,859.95,865,845.05,864.05,861.85,856.4,67312,5.76463E+12,3119,21988,0.3267
10/12/2012,BAJAJFINSV,EQ,861.85,865,874.85,857,858.5,859.4,865.91,56734,4.91263E+12,2795,17098,0.3014
10/15/2012,BAJAJFINSV,EQ,859.4,858.95,862.9,849,852,853.7,854.08,33816,2.88816E+12,1841,13390,0.396
10/16/2012,BAJAJFINSV,EQ,853.7,840,858,840,843,841.1,846.79,38971,3.30001E+12,1881,19222,0.4932
10/17/2012,BAJAJFINSV,EQ,841.1,844.95,867.7,840,849,848.6,854.53,96755,8.26804E+12,4683,31096,0.3214
10/18/2012,BAJAJFINSV,EQ,848.6,849.6,875,849,874.05,871.7,865.04,108133,9.35392E+12,4253,38338,0.3545
10/19/2012,BAJAJFINSV,EQ,871.7,873.05,885,862.05,876,870.5,873.43,250719,2.18986E+13,9916,53837,0.2147
10/22/2012,BAJAJFINSV,EQ,870.5,850,893.7,850,881,881.25,876.3,228026,1.99818E+13,9615,106616,0.4676
10/23/2012,BAJAJFINSV,EQ,881.25,889.1,899,880,883.55,883.1,891.12,119581,1.06562E+13,5135,60889,0.5092
10/25/2012,BAJAJFINSV,EQ,883.1,889.1,926.4,886.9,925,920.65,911.19,327486,2.98402E+13,12134,171268,0.523
10/26/2012,BAJAJFINSV,EQ,920.65,927.9,933,851.2,859,858.85,878.1,532099,4.67235E+13,18349,321563,0.6043
10/29/2012,BAJAJFINSV,EQ,858.85,868,876.4,855,856.6,858.4,866.12,96718,8.37698E+12,5456,34610,0.3578
10/30/2012,BAJAJFINSV,EQ,858.4,857.2,864.35,841.3,847.95,847.9,850.65,83358,7.09085E+12,4721,42169,0.5059
10/31/2012,BAJAJFINSV,EQ,847.9,850,858.4,840.75,849,851.55,852.27,55363,4.71844E+12,3636,25787,0.4658
11/1/2012,BAJAJFINSV,EQ,851.55,851,866.05,840.1,859,860.95,859.69,99684,8.56969E+12,4028,66971,0.6718
11/2/2012,BAJAJFINSV,EQ,860.95,860,870,849,855,856.95,855.83,144743,1.23876E+13,8709,71153,0.4916
11/5/2012,BAJAJFINSV,EQ,856.95,857.7,862,849.5,852.4,855.6,855.58,47609,4.07331E+12,3115,28227,0.5929
11/6/2012,BAJAJFINSV,EQ,855.6,856.6,856.6,847,849.7,849.85,850.83,30297,2.57776E+12,1419,13773,0.4546
11/7/2012,BAJAJFINSV,EQ,849.85,850,860.7,843,848.5,846.25,850.35,64127,5.45304E+12,3294,31720,0.4946
11/8/2012,BAJAJFINSV,EQ,846.25,846.25,853.4,840,840.95,841.7,845.23,48965,4.13865E+12,2190,23428,0.4785
11/9/2012,BAJAJFINSV,EQ,841.7,841.85,851.5,837,840,838.25,842.8,60301,5.08219E+12,2385,32527,0.5394
11/12/2012,BAJAJFINSV,EQ,838.25,841.8,843.5,832,834.95,833.55,835.68,63364,5.29522E+12,2748,36168,0.5708
11/13/2012,BAJAJFINSV,EQ,833.55,839,849,834,846,846.25,842.82,33408,2.8157E+12,916,20153,0.6032
11/15/2012,BAJAJFINSV,EQ,846.25,845.85,846,832,839.9,836.85,837.43,47286,3.95989E+12,3226,23214,0.4909
11/16/2012,BAJAJFINSV,EQ,836.85,830.4,865,820,841,841.65,850.02,89505,7.60812E+12,4691,29825,0.3332
11/19/2012,BAJAJFINSV,EQ,841.65,843,854,837.65,838,838.75,843.76,46134,3.89262E+12,2717,17651,0.3826
11/20/2012,BAJAJFINSV,EQ,838.75,839.9,844.95,827,827.9,829,833.39,66317,5.52682E+12,2511,43716,0.6592
11/21/2012,BAJAJFINSV,EQ,829,828,833.1,824,824,824.65,827.53,41256,3.41406E+12,2246,26275,0.6369
11/22/2012,BAJAJFINSV,EQ,824.65,826.65,862,826.5,857.8,853.75,850.11,167127,1.42077E+13,7404,56363,0.3372
11/23/2012,BAJAJFINSV,EQ,853.75,864.4,878,854.9,863.55,861.6,868.52,152656,1.32585E+13,7494,46034,0.3016
11/26/2012,BAJAJFINSV,EQ,861.6,864.9,881,860.05,878,878.65,875.28,107815,9.43682E+12,4812,45652,0.4234
11/27/2012,BAJAJFINSV,EQ,878.65,883,891,867.05,869.4,872.7,883.37,73531,6.49548E+12,3596,31358,0.4265
11/29/2012,BAJAJFINSV,EQ,872.7,865.1,879,860,868,866.15,869.96,52225,4.54335E+12,2525,20921,0.4006
11/30/2012,BAJAJFINSV,EQ,866.15,870.2,895,866,881.05,882.2,880.7,97787,8.61211E+12,4157,37970,0.3883
12/3/2012,BAJAJFINSV,EQ,882.2,881,911,873.55,910,900.75,895.6,119073,1.06642E+13,5101,65074,0.5465
12/4/2012,BAJAJFINSV,EQ,900.75,905,914,881,891.4,892.4,899.58,92640,8.33373E+12,4210,36949,0.3988
12/5/2012,BAJAJFINSV,EQ,892.4,896.2,905.5,879.5,892.5,893.6,894.86,45960,4.11276E+12,1915,22050,0.4798
12/6/2012,BAJAJFINSV,EQ,893.6,902.5,944.2,880.05,931,925.15,916.81,136842,1.25458E+13,5498,64970,0.4748
12/7/2012,BAJAJFINSV,EQ,925.15,938.35,950,932,938,938.05,939.69,140658,1.32175E+13,6389,55950,0.3978
12/10/2012,BAJAJFINSV,EQ,938.05,947.65,960.1,927.4,934,939.3,945.79,141904,1.34211E+13,7319,46883,0.3304
12/11/2012,BAJAJFINSV,EQ,939.3,934,944,912,923,923.45,928.25,69496,6.45098E+12,3368,32113,0.4621
12/12/2012,BAJAJFINSV,EQ,923.45,929.55,930,900,907,911.5,911.57,101355,9.23921E+12,7515,38205,0.3769
12/13/2012,BAJAJFINSV,EQ,911.5,912,960.75,910.5,933,936.4,942.19,234000,2.20472E+13,11889,78139,0.3339
12/14/2012,BAJAJFINSV,EQ,936.4,937,944.9,917.05,938.6,940.75,933.44,65306,6.0959E+12,3671,18802,0.2879
12/17/2012,BAJAJFINSV,EQ,940.75,940,944.85,926.95,935,934.45,934.98,65933,6.16463E+12,3218,51259,0.7774
12/18/2012,BAJAJFINSV,EQ,934.45,938.9,939.65,915.95,925.3,924.8,927.6,46442,4.30798E+12,2700,17063,0.3674
12/19/2012,BAJAJFINSV,EQ,924.8,942.6,968,910.15,920,920.6,942.09,282226,2.65883E+13,14980,114136,0.4044
12/20/2012,BAJAJFINSV,EQ,920.6,928.25,930,911.35,912.1,915.8,920.15,51299,4.72028E+12,3575,21495,0.419
12/21/2012,BAJAJFINSV,EQ,915.8,914.7,930.8,891,908.65,902.5,909.49,123611,1.12422E+13,6884,57062,0.4616
12/24/2012,BAJAJFINSV,EQ,902.5,905.05,912.7,885,887,888.65,894.98,34196,3.06047E+12,3036,15327,0.4482
12/26/2012,BAJAJFINSV,EQ,888.65,887.1,920,880,909.7,906.8,900.73,901768,8.1225E+13,8438,822510,0.9121
12/27/2012,BAJAJFINSV,EQ,906.8,910.05,929.9,909.1,915.65,915.6,921.09,922064,8.49304E+13,8741,828797,0.8988
12/28/2012,BAJAJFINSV,EQ,915.6,922.15,924.4,897,905,906.5,908.86,454001,4.12622E+13,3350,417897,0.9205
12/31/2012,BAJAJFINSV,EQ,906.5,916.35,916.35,900.1,904,903.55,909.02,37755,3.432E+12,1989,14797,0.3919
1/1/2013,BAJAJFINSV,EQ,903.55,909.75,915,901,913.95,911.65,911.17,29235,2.6638E+12,1418,13845,0.4736
1/2/2013,BAJAJFINSV,EQ,911.65,918.2,927,907,908.65,910.3,917.26,54994,5.04436E+12,2910,18053,0.3283
1/3/2013,BAJAJFINSV,EQ,910.3,913,926,908.8,917.15,914.9,919.02,99645,9.15755E+12,4062,39745,0.3989
1/4/2013,BAJAJFINSV,EQ,914.9,905.85,938.4,905.85,928.3,930.6,925.62,133093,1.23193E+13,4157,76411,0.5741
1/7/2013,BAJAJFINSV,EQ,930.6,938.25,938.3,914,914,917.3,924.39,56190,5.19415E+12,3114,23772,0.4231
1/8/2013,BAJAJFINSV,EQ,917.3,918.45,923,909,917,914.4,915.12,35906,3.28581E+12,2030,10248,0.2854
1/9/2013,BAJAJFINSV,EQ,914.4,915.05,923,901,915,916.3,917.69,27035,2.48098E+12,1569,10952,0.4051
1/10/2013,BAJAJFINSV,EQ,916.3,919.15,921,904,905.95,909.95,912.92,40427,3.69065E+12,2027,13036,0.3225
1/11/2013,BAJAJFINSV,EQ,909.95,910.05,913.85,883.6,892,888.25,895.82,50662,4.5384E+12,2571,26684,0.5267
1/14/2013,BAJAJFINSV,EQ,888.25,894.15,894.15,865.1,867,867,871.24,88634,7.72217E+12,5028,63960,0.7216
1/15/2013,BAJAJFINSV,EQ,867,870.45,899,866,867,873.65,882.38,144907,1.27863E+13,8353,50672,0.3497
1/16/2013,BAJAJFINSV,EQ,873.65,887.8,895.8,835.1,840,840.35,868.89,247278,2.14858E+13,13428,97510,0.3943
1/17/2013,BAJAJFINSV,EQ,840.35,840.95,858.9,827.5,830,829,840.04,118305,9.93813E+12,6365,54043,0.4568
1/18/2013,BAJAJFINSV,EQ,829,834.8,848.85,831,840.1,842.6,840,71753,6.02722E+12,3527,30164,0.4204
1/21/2013,BAJAJFINSV,EQ,842.6,835.1,863,833.05,860,859.9,855.12,60255,5.15255E+12,3144,30477,0.5058
1/22/2013,BAJAJFINSV,EQ,859.9,869,888,860.7,870,866.75,872.62,196674,1.71621E+13,4648,141445,0.7192
1/23/2013,BAJAJFINSV,EQ,866.75,875.35,882,867,870,869.2,874.7,106894,9.35001E+12,5333,63491,0.594
1/24/2013,BAJAJFINSV,EQ,869.2,870.05,871,845.2,855,854.1,856.24,63217,5.41287E+12,4396,35743,0.5654
1/25/2013,BAJAJFINSV,EQ,854.1,853.15,861.75,844.95,860,857,853.78,39983,3.41368E+12,2023,22103,0.5528
1/28/2013,BAJAJFINSV,EQ,857,864.45,864.45,824.95,840,837.1,845.49,76126,6.4364E+12,6033,51441,0.6757
1/29/2013,BAJAJFINSV,EQ,837.1,840,844.9,828,832,832.65,833.65,70470,5.87472E+12,5172,46713,0.6629
1/30/2013,BAJAJFINSV,EQ,832.65,839.85,849.85,835.35,841.1,841.5,842.82,48806,4.11345E+12,3518,29731,0.6092
1/31/2013,BAJAJFINSV,EQ,841.5,849.65,855.5,832.5,850,852,845.96,56837,4.80818E+12,2690,39021,0.6865
2/1/2013,BAJAJFINSV,EQ,852,854.25,861,849.1,850.6,850.35,852.81,38291,3.2655E+12,1854,24605,0.6426
2/4/2013,BAJAJFINSV,EQ,850.35,850.35,859.9,850,850,850.85,852.82,34963,2.98172E+12,1366,21766,0.6225
2/5/2013,BAJAJFINSV,EQ,850.85,848.1,848.35,837,838.5,839.75,840.89,46886,3.94261E+12,3539,32952,0.7028
2/6/2013,BAJAJFINSV,EQ,839.75,848.85,851.45,838,838.75,841.9,846.02,30610,2.58967E+12,1547,20920,0.6834
2/7/2013,BAJAJFINSV,EQ,841.9,846,847,832.6,834.1,835.25,839.83,38884,3.2656E+12,2819,27455,0.7061
2/8/2013,BAJAJFINSV,EQ,835.25,835.05,835.8,823,829,825.55,829.07,46533,3.8579E+12,2176,36192,0.7778
2/11/2013,BAJAJFINSV,EQ,825.55,831.95,831.95,821,829.9,823.2,824.72,35485,2.92652E+12,3870,28915,0.8149
2/12/2013,BAJAJFINSV,EQ,823.2,821.85,825.65,800.05,811,809.1,810.22,29972,2.4284E+12,2089,17867,0.5961
2/13/2013,BAJAJFINSV,EQ,809.1,814.9,821,773,775,778.9,796.07,43834,3.48948E+12,2818,29262,0.6676
2/14/2013,BAJAJFINSV,EQ,778.9,779.8,780,749.05,754,756.65,761.7,127163,9.68604E+12,5182,76596,0.6023
2/15/2013,BAJAJFINSV,EQ,756.65,754.95,772,750,765,763.1,756.65,49351,3.73415E+12,4001,22768,0.4613
2/18/2013,BAJAJFINSV,EQ,763.1,752.05,787.3,752.05,783.8,777.05,779.13,55438,4.31935E+12,3184,31040,0.5599
2/19/2013,BAJAJFINSV,EQ,777.05,778.35,793,762,772.85,770.3,784.8,249759,1.9601E+13,5005,217002,0.8688
2/20/2013,BAJAJFINSV,EQ,770.3,776,842.3,771,824,825,823.04,385665,3.17419E+13,16590,111132,0.2882
2/21/2013,BAJAJFINSV,EQ,825,824.4,839.8,799.3,828,831.3,826.85,174701,1.44451E+13,8831,39979,0.2288
2/22/2013,BAJAJFINSV,EQ,831.3,829.1,852,818,830,823.9,835.55,94982,7.93626E+12,8063,30997,0.3263
2/25/2013,BAJAJFINSV,EQ,823.9,845,874,833.75,852,850.45,853.45,303159,2.58732E+13,14211,119625,0.3946
2/26/2013,BAJAJFINSV,EQ,850.45,852,856.65,838.55,843,843.15,846.07,105804,8.9518E+12,7444,44248,0.4182
2/27/2013,BAJAJFINSV,EQ,843.15,850,857.5,835.25,850,844.85,850.01,584606,4.96923E+13,5266,544469,0.9313
2/28/2013,BAJAJFINSV,EQ,844.85,852,860,808.8,811,810.2,833.33,92315,7.69292E+12,6040,33027,0.3578
3/1/2013,BAJAJFINSV,EQ,810.2,815.9,819.9,806.7,809.1,807.5,810.59,61646,4.99697E+12,3402,30285,0.4913
3/4/2013,BAJAJFINSV,EQ,807.5,813.95,813.95,804.7,805,805.3,806.54,34251,2.76247E+12,2748,20855,0.6089
3/5/2013,BAJAJFINSV,EQ,805.3,806.05,819,804.2,809,807.2,807.64,26534,2.14299E+12,2384,12495,0.4709
3/6/2013,BAJAJFINSV,EQ,807.2,813.45,818,803.7,806.8,804.55,809.95,31637,2.56245E+12,2407,13718,0.4336
3/7/2013,BAJAJFINSV,EQ,804.55,808.3,811,803.2,803.2,803.55,805.69,33803,2.72346E+12,2479,16416,0.4856
3/8/2013,BAJAJFINSV,EQ,803.55,806.65,826.45,804,812,810.35,816.67,69486,5.67472E+12,6520,27319,0.3932
3/11/2013,BAJAJFINSV,EQ,810.35,817.7,818.3,803,805,804.7,808.78,23872,1.93073E+12,1841,10609,0.4444
3/12/2013,BAJAJFINSV,EQ,804.7,806.2,814.85,800.85,804,801.65,804.16,41566,3.34258E+12,2447,23062,0.5548
3/13/2013,BAJAJFINSV,EQ,801.65,803.25,803.55,796.4,796.4,797.05,798.63,37145,2.96651E+12,814,30504,0.8212
3/14/2013,BAJAJFINSV,EQ,797.05,799.85,800.85,791.9,795.3,795.45,795.31,53026,4.21724E+12,1506,36757,0.6932
3/15/2013,BAJAJFINSV,EQ,795.45,801.35,801.4,792,793.5,795.1,796.37,26403,2.10266E+12,1444,15870,0.6011
3/18/2013,BAJAJFINSV,EQ,795.1,791.9,797.05,768,771.85,772.6,782.62,41735,3.26628E+12,1875,28865,0.6916
3/19/2013,BAJAJFINSV,EQ,772.6,784.7,784.7,764.7,766,765.25,768.99,31288,2.40602E+12,1489,17490,0.559
3/20/2013,BAJAJFINSV,EQ,765.25,766.6,772,763.5,765,763.9,764.74,31807,2.4324E+12,1044,23983,0.754
3/21/2013,BAJAJFINSV,EQ,763.9,766.2,778,761.1,766.4,762.05,763.13,65298,4.98306E+12,1915,51956,0.7957
3/22/2013,BAJAJFINSV,EQ,762.05,773.45,773.8,761,764,765.5,764.18,25251,1.92962E+12,1959,19069,0.7552
3/25/2013,BAJAJFINSV,EQ,765.5,771.5,790.8,762.05,763.1,766.35,776.09,49833,3.86749E+12,3114,28393,0.5698
3/26/2013,BAJAJFINSV,EQ,766.35,765.05,769.4,758.05,758.95,759.55,760.43,70541,5.36415E+12,1121,59812,0.8479
3/28/2013,BAJAJFINSV,EQ,759.55,760.4,789.4,757.95,784.7,771.55,767.84,46187,3.54643E+12,2447,28166,0.6098
4/1/2013,BAJAJFINSV,EQ,771.55,774.25,785,765.2,783.2,780.65,775.59,26062,2.02133E+12,1404,13361,0.5127
4/2/2013,BAJAJFINSV,EQ,780.65,782.05,795,771,774,777.3,787.71,96948,7.63668E+12,3267,37352,0.3853
4/3/2013,BAJAJFINSV,EQ,777.3,782.8,782.9,757.45,758,759.05,767.91,46133,3.5426E+12,2365,26207,0.5681
4/4/2013,BAJAJFINSV,EQ,759.05,759,763.55,756.7,757,757.1,757.99,32971,2.49917E+12,1212,21019,0.6375
4/5/2013,BAJAJFINSV,EQ,757.1,753,764.25,753,756.3,756.3,757.15,27478,2.08049E+12,1325,19054,0.6934
4/8/2013,BAJAJFINSV,EQ,756.3,759.7,761,755.3,758.5,756.05,756.22,16159,1.22198E+12,539,11633,0.7199
4/9/2013,BAJAJFINSV,EQ,756.05,756.05,763.8,754.65,755,754.95,756.86,23932,1.81131E+12,883,15283,0.6386
4/10/2013,BAJAJFINSV,EQ,754.95,755,762.4,751.65,752.5,752.45,753.12,60420,4.55033E+12,777,51006,0.8442
4/11/2013,BAJAJFINSV,EQ,752.45,745,764,745,752.8,750.35,752.01,46003,3.45946E+12,1177,37018,0.8047
4/12/2013,BAJAJFINSV,EQ,750.35,750,755.3,749.65,749.65,750.3,750.99,14220,1.06791E+12,529,9566,0.6727
4/15/2013,BAJAJFINSV,EQ,750.3,758.6,758.6,748.65,748.65,748.7,749.4,27977,2.09659E+12,630,25007,0.8938
4/16/2013,BAJAJFINSV,EQ,748.7,745,772.25,745,761.6,761.2,762.04,24398,1.85923E+12,1750,9596,0.3933
4/17/2013,BAJAJFINSV,EQ,761.2,765.6,775,750,754.9,752.75,764.5,21347,1.63197E+12,1580,12823,0.6007
4/18/2013,BAJAJFINSV,EQ,752.75,750,784.9,750,780.2,778.6,772.17,46449,3.58667E+12,2652,25585,0.5508
4/22/2013,BAJAJFINSV,EQ,778.6,783,790,770,780,776.6,780.46,34506,2.69304E+12,3425,17171,0.4976
4/23/2013,BAJAJFINSV,EQ,776.6,779,786.9,770.1,783.75,779.55,780.01,18395,1.43482E+12,1122,9118,0.4957
4/25/2013,BAJAJFINSV,EQ,779.55,780,790.35,762.9,767,766.85,775.22,66128,5.12636E+12,3450,43600,0.6593
4/26/2013,BAJAJFINSV,EQ,766.85,774.2,779,758.85,760,761.55,766.64,22781,1.74648E+12,1660,13233,0.5809
4/29/2013,BAJAJFINSV,EQ,761.55,758.25,767.95,747.35,756,751.4,751.19,50791,3.81535E+12,3118,39602,0.7797
4/30/2013,BAJAJFINSV,EQ,751.4,750.05,762.9,740.1,742,741.9,748,47601,3.56057E+12,2995,22457,0.4718
5/2/2013,BAJAJFINSV,EQ,741.9,744.6,771.85,742.2,750,750.7,755.42,69668,5.26288E+12,4182,40900,0.5871
5/3/2013,BAJAJFINSV,EQ,750.7,750.1,754.9,725.8,728,729.6,737.44,78802,5.81114E+12,5974,53996,0.6852
5/6/2013,BAJAJFINSV,EQ,729.6,730.1,742.4,730.1,733.5,734.15,736.59,35460,2.61195E+12,3249,24651,0.6952
5/7/2013,BAJAJFINSV,EQ,734.15,730.2,768,730.2,753,751.9,754.7,75528,5.70008E+12,4080,29140,0.3858
5/8/2013,BAJAJFINSV,EQ,751.9,755.7,772.2,755.7,764.5,764.15,765.45,83131,6.36324E+12,5296,32951,0.3964
5/9/2013,BAJAJFINSV,EQ,764.15,771.4,771.4,755,756.65,757,761.31,52262,3.97878E+12,1827,32934,0.6302
5/10/2013,BAJAJFINSV,EQ,757,755,765,754,756.55,757,758.28,29459,2.23382E+12,2371,16779,0.5696
5/11/2013,BAJAJFINSV,EQ,757,757,764.2,757,763.6,762.55,762.63,8755,6.67685E+11,357,5537,0.6324
5/13/2013,BAJAJFINSV,EQ,762.55,763,769.45,760,760.95,760.95,763.07,35505,2.70927E+12,2878,21031,0.5923
5/14/2013,BAJAJFINSV,EQ,760.95,755.2,781.1,755.2,764.9,762.85,768.43,82201,6.31654E+12,4984,44700,0.5438
5/15/2013,BAJAJFINSV,EQ,762.85,765,777,746.05,752,754.75,765.72,150222,1.15029E+13,7201,53820,0.3583
5/16/2013,BAJAJFINSV,EQ,754.75,752,754.95,718.65,722.75,722.65,733.74,160687,1.17902E+13,7721,94981,0.5911
5/17/2013,BAJAJFINSV,EQ,722.65,727.35,735,706.9,708.85,707.9,716.78,139981,1.00335E+13,9074,83331,0.5953
5/20/2013,BAJAJFINSV,EQ,707.9,710,715.7,697.85,697.85,698.5,704.07,134591,9.47609E+12,5065,97346,0.7233
5/21/2013,BAJAJFINSV,EQ,698.5,697,706,669.35,670.9,671.45,686.16,169277,1.16151E+13,8492,119907,0.7083
5/22/2013,BAJAJFINSV,EQ,671.45,674,699.5,674,687.15,686.3,689.63,72937,5.02993E+12,4285,26482,0.3631
5/23/2013,BAJAJFINSV,EQ,686.3,685.6,685.6,668.6,670,669.6,672.93,62311,4.19307E+12,2939,36836,0.5912
5/24/2013,BAJAJFINSV,EQ,669.6,664,689,664,669,669.45,674.15,50655,3.41488E+12,2775,24493,0.4835
5/27/2013,BAJAJFINSV,EQ,669.45,670,683.3,670,678.5,679.5,676.96,27346,1.8512E+12,1639,11744,0.4295
5/28/2013,BAJAJFINSV,EQ,679.5,681,695,681,690.6,690.25,689.77,55571,3.83315E+12,2797,26775,0.4818
